4.7500000000e+05;1.1165939136e+00;1.3455807210e-01;1.1246723267e+00;1.1992930738e-01
4.7708333333e+05;9.2887140335e-01;7.1987341963e-02;9.3165672937e-01;7.7345190066e-02
4.7916666667e+05;7.4769625960e-01;-7.4181047061e-02;7.5136710360e-01;-9.8889196016e-02
4.8125000000e+05;1.5100903045e+00;4.6596603393e-01;1.5803471367e+00;2.9929898690e-01
4.8333333333e+05;1.2957284936e+00;1.1813762603e-01;1.3011029275e+00;9.0923289386e-02
4.8541666667e+05;1.1020328563e+00;3.5218365432e-01;1.1569398181e+00;3.0931861301e-01
4.8750000000e+05;1.0195922295e+00;2.9627344470e-01;1.0617656372e+00;2.8279264761e-01
4.8958333333e+05;-7.6614278890e-02;1.0172771558e+00;1.0201581051e+00;1.6459674990e+00
4.9166666667e+05;8.9394348785e-01;-4.1711417144e-02;8.9491608645e-01;-4.6626197766e-02
4.9375000000e+05;9.1579410151e-01;-9.9554172098e-02;9.2118937767e-01;-1.0828282353e-01
4.9583333333e+05;1.0135357756e+00;2.1306690780e-02;1.0137597070e+00;2.1019043860e-02
4.9791666667e+05;9.9080909718e-01;1.7314584044e-01;1.0058241144e+00;1.7300499537e-01
5.0000000000e+05;6.5411669532e-01;-3.1683058314e-01;7.2680827561e-01;-4.5106075143e-01
5.0208333333e+05;9.3775970395e-01;1.6084690317e-02;9.3789763813e-01;1.7150569765e-02
5.0416666667e+05;1.0752689886e+00;-2.1726097637e-01;1.0969985094e+00;-1.9936850523e-01
5.0625000000e+05;1.1096250635e+00;-1.9404005370e-02;1.1097947094e+00;-1.7485210536e-02
5.0833333333e+05;8.1891623664e-01;-3.4099583267e-01;8.8707494640e-01;-3.9456295485e-01
5.1041666667e+05;3.5550208215e-01;4.9967853961e-01;6.1323761574e-01;9.5241937621e-01
5.1250000000e+05;9.3874170986e-01;3.0029987278e-01;9.8560438890e-01;3.0960875163e-01
5.1458333333e+05;1.0866262083e+00;1.6707581320e-01;1.0993956721e+00;1.5256171987e-01
5.1666666667e+05;9.9068051887e-01;1.0806309023e-01;9.9655683327e-01;1.0865009511e-01
5.1875000000e+05;8.7952138063e-01;2.7470459110e-01;9.2142306860e-01;3.0273379587e-01
5.2083333333e+05;1.1358995497e+00;-2.4728364812e-01;1.1625046192e+00;-2.1435401469e-01
5.2291666667e+05;1.1254194000e+00;-5.1827906185e-02;1.1266121594e+00;-4.6019567427e-02
5.2500000000e+05;1.3492512238e+00;-4.3746831831e-01;1.4183995891e+00;-3.1353570125e-01
5.2708333333e+05;1.2741542156e+00;-4.7690334887e-02;1.2750464043e+00;-3.7411549335e-02
5.2916666667e+05;1.8009962473e-01;-1.0183186953e+00;1.0341222558e+00;-1.3957467112e+00
5.3125000000e+05;5.3228122559e-01;3.0241477660e-01;6.1219114680e-01;5.1666994668e-01
5.3333333333e+05;7.6675262505e-01;1.9857193412e-01;7.9204823151e-01;2.5341037767e-01
5.3541666667e+05;8.4163705837e-01;2.0444150367e-01;8.6611157852e-01;2.3829404908e-01
5.3750000000e+05;8.8228344317e-01;3.3454319882e-01;9.4358000507e-01;3.6242925446e-01
5.3958333333e+05;1.0051986856e+00;3.1087780514e-01;1.0521736584e+00;2.9993954191e-01
5.4166666667e+05;1.0560982068e+00;2.3846316202e-01;1.0826855971e+00;2.2207232790e-01
5.4375000000e+05;1.1602903174e+00;1.0566257792e-01;1.1650914989e+00;9.0815148846e-02
5.4583333333e+05;1.3739506097e+00;1.7226321801e-02;1.3740585955e+00;1.2537145896e-02
5.4791666667e+05;8.4866695332e-01;1.3845820796e-01;8.5988736065e-01;1.6172304455e-01
5.5000000000e+05;-7.6702532887e+00;-4.0671309890e+00;8.6818396665e+00;-2.6540410374e+00
5.5208333333e+05;9.3256156758e-01;1.1120785740e-01;9.3916892244e-01;1.1868939143e-01
5.5416666667e+05;1.0456734026e+00;-3.5144456096e-02;1.0462638280e+00;-3.3596754022e-02
5.5625000000e+05;9.1668083981e-01;1.2033515636e-01;9.2454546234e-01;1.3052633520e-01
5.5833333333e+05;1.0785522246e+00;6.3089735205e-02;1.0803958607e+00;5.8428256162e-02
5.6041666667e+05;1.2435347736e+00;4.9035180954e-01;1.3367212238e+00;3.7560107501e-01
5.6250000000e+05;1.0405975778e+00;1.4874004844e-01;1.0511740678e+00;1.4197545731e-01
5.6458333333e+05;1.0567440973e+00;1.4265722943e-01;1.0663297671e+00;1.3418573195e-01
